Date,equity_close,equity_volume,commodity_close,currency_close,vix_close,equity_ret,commodity_ret,currency_ret,vix_spread,detrended_volume,corr_eq_cmd,corr_eq_cur,corr_cmd_cur
2021-06-09,15635.349609375,457900,1893.199951171875,72.97530364990234,14.75,-0.8055400442856356,-0.023803445590072154,0.6611172508469241,-1.958449116317127,0.8331280044030479,0.9928362655541769,-1.186116204447475,-0.8013704029107154
2021-06-10,15737.75,298300,1894.199951171875,72.98529815673828,15.0,0.695678612112117,-0.02382705283472075,-0.02243499020964241,-1.6443947998980606,-0.7098808250859306,0.46698326267950985,-1.270191516916902,-0.9889139258402999
2021-06-11,15799.349609375,363000,1877.4000244140625,73.01229858398438,14.100000381469728,0.3976616775186888,-0.8223027683616342,0.05199962683649695,-1.9386248862295445,-0.3793988258067683,0.3456022013137932,-1.2102769064019354,-0.9120262977313306
2021-06-14,15811.849609375,392900,1864.0,73.23159790039062,14.720000267028809,0.043463303506646955,-0.6746046059414879,0.8921977846903221,-1.471456162564908,-0.027466618181584027,0.3532140765766378,-1.1007757495590493,-1.148611541026895
2021-06-15,15869.25,323300,1854.5,73.18080139160156,14.609999656677246,0.36550605802550806,-0.5008480348017704,-0.28793694560608823,-1.3861609975490452,-0.6258013059932717,-0.2231066894791548,-1.1002451823092936,-0.9767321014729788
2021-06-16,15767.5498046875,340200,1859.5,73.3447036743164,14.869999885559082,-0.7773504479179237,0.1593139970127946,0.6487211644098249,-1.109667881416571,-0.3818698139881143,-0.1503737734599064,-1.2914126342445145,-1.0211813422399836
2021-06-17,15691.400390625,357600,1773.800048828125,73.8240966796875,15.289999961853027,-0.5968135904830327,-4.060853593957025,2.0157151734870777,-0.7778762465362701,-0.15646676623606323,0.1709637651390749,-1.4262047174860006,-2.253970690610118
2021-06-18,15683.349609375,640800,1767.9000244140625,74.25389862060547,14.800000190734863,-0.10478788153471642,-0.35041858123991576,1.7888886062896798,-0.9176876835928197,2.351693037521532,0.1351723248931228,-1.5146524650229751,-2.023008794035567
2021-06-21,15746.5,351500,1781.800048828125,74.1438980102539,15.0600004196167,0.41039577955946815,0.5941569691466816,-0.5399524269766937,-0.6709306389571138,-0.3872961409335895,0.4572143659096681,-2.038165405973687,-2.0146400937897413
2021-06-22,15772.75,322200,1776.300048828125,74.13520050048828,14.739999771118164,0.14291321146459116,-0.33009362739663906,-0.10368706285664415,-0.7246645150354228,-0.6259952496891232,0.504898361468032,-1.952507833060656,-2.040413336305196
2021-06-23,15686.9501953125,287500,1782.300048828125,74.33219909667969,15.369999885559082,-0.6665471732381338,0.21681708000107774,0.7818438860886726,-0.29792624949435564,-0.8363558424795562,0.31830797621255913,-2.058820146842826,-1.8812946162198734
2021-06-24,15790.4501953125,316700,1775.5999755859375,74.24690246582031,15.100000381469728,0.7011623784049285,-0.3871882759547238,-0.4331082611541896,-0.2882748087253249,-0.551942842384867,0.11715696731542043,-2.043460199840351,-1.7365219590329133
2021-06-25,15860.349609375,314600,1776.5999755859375,74.19029998779297,13.369999885559082,0.45568953215957275,-0.020868584692124287,-0.3099109417944921,-1.0201989428997627,-0.5306870440084729,0.14735434060672525,-2.12093669901905,-1.8073458611968114
2021-06-28,15814.7001953125,255100,1779.5999755859375,74.21299743652344,13.399999618530272,-0.37412401297550596,0.07425048361348385,0.03155205898288865,-0.9002115617996829,-1.0443678440119992,-0.03220765915967322,-2.0045767118138333,-1.799858223305299
2021-06-29,15748.4501953125,360300,1762.800048828125,74.285400390625,13.0,-0.5236847637213997,-0.871075387050483,0.2454176336388098,-0.9943754979875911,0.05002337966158952,-0.021707995409664976,-1.6617350088239053,-1.800930378142357
2021-06-30,15721.5,262400,1770.800048828125,74.28759765625,13.050000190734863,-0.241158626908415,0.31461743942771053,-0.05674628749301312,-0.8597807305380137,-0.932314353654272,-0.07959096252707244,-1.719843990591634,-2.192472264373423
2021-07-01,15680.0,224900,1775.9000244140625,74.37100219726562,12.84000015258789,-0.3469338588273554,0.17483075300727688,0.2923806754758885,-0.8934294286193769,-1.243989809029313,0.3102966458041521,-1.9507832398640306,-2.213413592087161
2021-07-02,15722.2001953125,254800,1782.5999755859375,74.54499816894531,12.09000015258789,0.2591070554932088,0.25011177704120935,0.6805653936808338,-1.1842687593091226,-0.526246013973801,0.45227197798918506,-1.8287610267213876,-2.18324151786526
2021-07-06,15818.25,391400,1793.5,74.31780242919922,12.279999732971191,0.6459604304042665,0.44729868161890446,-1.0416361037959805,-0.9993316923267885,1.1599215880652927,0.5122931092265952,-1.9092665891419713,-2.2150477477754897
2021-07-07,15879.650390625,329300,1801.5,74.76290130615234,12.210000038146973,0.39397975756087056,0.308073914401473,1.841991410163445,-0.9570750714792521,0.3636507413662742,0.5850532344987935,-1.4216888305469302,-1.7727796713557953
2021-07-08,15727.900390625,307900,1799.5999755859375,74.8218994140625,13.5600004196167,-1.138065454253519,-0.157796307423111,0.18588014835678013,-0.2217600572837104,0.06699968794678203,0.5569431645151174,-1.0931248577474069,-1.8083329634093863
2021-07-09,15689.7998046875,243200,1810.0,74.72139739990234,12.9399995803833,-0.3221774557128068,0.4190701797514695,-0.4957279736115457,-0.4914715626292152,-0.6686595463107351,0.4441123306680212,-0.8808157128495099,-1.8719646351377222
2021-07-12,15692.599609375,216300,1805.5,74.4905014038086,12.989999771118164,-0.026160085718062304,-0.2791347711529893,-1.0552034172014877,-0.436433693280275,-0.9185268296588351,0.5714681914845053,-0.8033086373859728,-1.7904085057310881
2021-07-13,15812.349609375,246700,1809.4000244140625,74.54170227050781,12.619999885559082,0.8177850200594466,0.11406571939314189,0.15337638284203484,-0.5746801145292095,-0.5043222576554574,0.6333846764919251,-0.7937935753792628,-1.7541925286660764
2021-07-14,15853.9501953125,0,1824.300048828125,74.65910339355469,12.59000015258789,0.25225343360744196,0.6254101391931588,0.436707121772093,-0.5376403622956306,-3.796500127807487,0.7612181118977022,-0.6835923702015425,-1.7472351468815042
2021-07-15,15924.2001953125,284900,1828.4000244140625,74.46910095214844,12.270000457763672,0.45618563703202014,0.12143992067499111,-0.8804991390688898,-0.6367603435674989,0.5192945659678271,0.9249510640031005,-0.7721106764478999,-1.7856803816993665
2021-07-16,15923.400390625,276300,1814.5,74.53700256347656,11.710000038146973,-0.05215497017536971,-0.7142201332081713,0.2250484904655581,-0.8355225004404434,0.30467740527618675,0.5572987708435386,-0.3691682665321728,-0.14984569995590385
2021-07-19,15752.400390625,242100,1808.699951171875,74.63179779052734,12.68000030517578,-1.2738932783786099,-0.3394078072226786,0.3399584370719709,-0.2741894425739262,-0.18497905459982905,0.7828452165874078,-0.4660628455082934,0.23199784154691247
2021-07-20,15632.099609375,274300,1810.9000244140625,74.99340057373047,13.210000038146973,-0.917981997249338,0.034351116060568815,1.478391140560079,0.05055926047194484,0.49328077137352655,0.5675824734958271,-0.809059012543276,0.5162405824671329
2021-07-22,15824.0498046875,265300,1805.0,74.44020080566406,11.890000343322754,1.3410099751776516,-0.3446336444311556,-2.4322320605464434,-0.5637245312343093,0.46518893956227525,0.16753406611314117,-1.5984122588068215,0.9200221204851754
2021-07-23,15856.0498046875,294100,1801.4000244140625,74.4520034790039,11.760000228881836,0.1832196621793211,-0.23743351265748044,-0.015535058864202976,-0.5373795138897577,0.9556456950825708,0.2583844784888868,-1.5004189247577546,0.8229958545705356
2021-07-26,15824.4501953125,267100,1798.699951171875,74.44889831542969,12.449999809265137,-0.27323308079289804,-0.1954282497210032,-0.07952660493701531,-0.10829391120631562,0.47579627573096533,0.5218484379864236,-1.4543400225269956,0.7519364419522546
2021-07-27,15746.4501953125,311000,1799.5,74.28949737548828,13.229999542236328,-0.6081896844749145,-0.030881497243835206,-0.7511393792802383,0.302271952177639,0.9866246956913605,0.5298713911976934,-1.2269810253554352,0.7499948089753486
2021-07-28,15709.400390625,318600,1799.5,74.5022964477539,13.6899995803833,-0.31424779194921526,-0.0685084815566151,0.8478648947235355,0.5346825832490878,0.9644614104509281,0.561707855515512,-1.2559407793689958,0.7073905314255562
2021-07-29,15778.4501953125,401600,1831.199951171875,74.38999938964844,12.949999809265137,0.4521531603465104,1.4090595120694815,-0.5482365688184683,0.14994011502555862,1.3836852604316332,0.6126037193980973,-1.2912043047885549,0.3785800162354451
2021-07-30,15763.0498046875,400000,1812.5999755859375,74.25199890136719,12.800000190734863,-0.15745950360388872,-0.9323415565985806,-0.659566793631304,0.07820864422522399,1.168363134230347,0.6222019905349605,-1.2488886268234622,0.6228453974831898
2021-08-02,15885.150390625,244800,1818.0999755859375,74.37909698486328,12.8100004196167,0.8307606164299794,0.18784597244010945,0.4803324199634957,0.084208132684419,-0.726299338299266,0.6928484096812163,-0.9826329150083163,0.6357855883906535
2021-08-03,16130.75,341300,1810.0999755859375,74.33200073242188,13.75,1.6977738521624999,-0.44164493792020604,-0.26860662295673793,0.5312918524832232,0.3477918197725673,0.16779684106264678,-0.9492430097458909,0.591063472625173
2021-08-04,16258.7998046875,427300,1810.5,74.21440124511719,13.210000038146973,0.8524454961646717,-0.049811385446890594,-0.5721728374202778,0.22532368739096642,1.1493751997799342,0.036484514789221066,-0.9136941482789704,0.8222751895140308
2021-08-05,16294.599609375,418200,1805.0999755859375,74.18399810791016,12.869999885559082,0.20359821068143813,-0.3212542403010104,-0.19713900094275466,0.030735154763728977,0.8278889359252459,-0.02497039808964535,-1.333864065766008,0.555241269627856
2021-08-06,16238.2001953125,320100,1760.0,74.08200073242188,12.609999656677246,-0.44061541349542044,-2.2094064369486937,-0.5058743282053347,-0.08012297989652994,-0.28356061466551685,0.32644278684125233,-1.2061674987936928,0.6911563537983763
2021-08-09,16258.25,240500,1723.4000244140625,74.49140167236328,12.609999656677246,0.09383796270895813,-1.8466307975780303,1.6949424211336912,-0.07151518150972146,-1.1366232918168706,0.39636787949014196,-1.108419004891882,-0.2933274811166508
2021-08-10,16280.099609375,288000,1728.800048828125,74.46620178222656,12.710000038146973,0.1062338425886424,0.1962002854911265,-0.17432215027375453,-0.01204291413682184,-0.5897392749506022,0.38164762653732026,-1.2210317904634005,-0.31875430123303583
2021-08-11,16282.25,277900,1750.4000244140625,74.43550109863281,12.710000038146973,-0.0314297145785565,0.98211630213988,-0.19797355287330287,-0.014390500037928178,-0.6647136805151942,0.212917827751424,-1.3110261712529894,-0.36079746535896984
2021-08-12,16364.400390625,280200,1749.0,74.10299682617188,12.369999885559082,0.5256951855166364,-0.13621184535497563,-1.4968837620411009,-0.18602489534171882,-0.5204152574707651,0.20070141592455049,-1.4146096815342353,-0.5308090570012078
2021-08-13,16529.099609375,321900,1775.199951171875,74.26010131835938,12.989999771118164,1.0920092795677272,1.1895943719303068,0.610582507470735,0.11863902772117531,0.06015230095181232,0.5145010745915819,-1.0361960768078262,-0.12371882606115786
2021-08-16,16563.05078125,254000,1786.9000244140625,74.216796875,13.460000038146973,0.18682587578715915,0.48733464922519387,-0.2526039113825772,0.3181836303082445,-0.7621844850926723,0.47894596330074457,-1.0206112379000079,-0.09420474896284602
2021-08-17,16614.599609375,297400,1785.0,74.13500213623047,13.40999984741211,0.3068228174487775,-0.15852622724940754,-0.41858369940930046,0.2730578013754754,-0.19382124504448098,0.4733083608710277,-0.9684390720814374,-0.06524626448797365
2021-08-18,16568.849609375,251800,1781.5999755859375,74.364501953125,12.90999984741211,-0.35991809314996115,-0.22983136279154875,0.9215422060530328,0.020040643757559654,-0.5647497908242762,0.6207981867579873,-0.6312079604271803,-0.1871766185355648
2021-08-20,16450.5,350800,1781.0,74.4292984008789,14.020000457763672,-0.8613943909248,-0.09700781660914362,0.21212622683784593,0.5435517275592322,0.811147888044252,0.6978374828871603,0.18556984719927053,-0.43999996918302103
2021-08-23,16496.44921875,275600,1803.199951171875,74.30149841308594,13.6899995803833,0.27065319454739417,0.9796659184670528,-0.6153790289598842,0.3210526891382377,-0.11982199161622357,0.6942338104993176,0.16568033980399388,-0.6001781906171757
2021-08-24,16624.599609375,275400,1805.5999755859375,74.10590362548828,13.1899995803833,0.8332832502440626,0.04403520145570404,-0.9085379016987708,0.040907919206407295,-0.1671204519017563,0.6827327216005378,-0.047160670263351905,-0.6025693098725663
2021-08-25,16634.650390625,265900,1788.199951171875,74.1447982788086,13.5,0.02226472299035354,-0.8878549022454928,0.10148050350293387,0.19558769052181868,-0.26515270764813037,0.7890945731164714,-0.3920159706273514,-0.6492887765593709
2021-08-26,16636.900390625,253500,1792.199951171875,74.0999984741211,13.539999961853027,-0.031069069452235528,0.12055029384972073,-0.2593426745985598,0.22036769205875437,-0.40077078961460455,0.7904204144768139,-0.12206326683910393,-0.7046333932775175
2021-08-27,16705.19921875,217400,1816.5999755859375,74.15599822998047,13.40999984741211,0.4193034895876332,1.0756924017719498,0.1752137573357687,0.14054984604875198,-0.8181706893113644,0.7880130678190244,-0.061810931909990395,-0.38371537609774836
2021-08-30,16931.05078125,283500,1809.0,73.49659729003906,13.31999969482422,1.4802509791646956,-0.42324112325396857,-2.9204783897678452,0.08003433430760097,0.14210860939252717,0.4472516227953511,-1.1669247866471657,-0.11915980825414596
2021-08-31,17132.19921875,464400,1815.0,73.41120147705078,14.520000457763672,1.2962152718657045,0.2116679910730101,-0.43771392108847756,0.6614525204193179,2.192917979130539,0.4651029601786328,-1.3117313120896472,-0.19089281171844455
2021-09-01,17076.25,301900,1813.0999755859375,72.99669647216797,14.1899995803833,-0.41831527103995564,-0.15713183517674545,-1.8756694589079062,0.47781899894189805,0.09117828204188681,0.7525449190938223,-0.9269268878793147,-0.12913458454417182
2021-09-02,17234.150390625,242400,1808.699951171875,72.98509979248047,14.239999771118164,0.9999387779106348,-0.2740970911443555,-0.11696989910056954,0.4770365781036469,-0.6650137588709351,0.678892362758617,-0.7981860710112516,-0.139766326899013
2021-09-03,17323.599609375,261400,1830.9000244140625,73.0542984008789,14.539999961853027,0.5420768527292822,0.9637164512416311,0.23664115712428624,0.5899814502591393,-0.31330904328262027,0.7231588734106376,-0.7273029566598636,0.018148594177233322
2021-09-07,17362.099609375,243400,1795.9000244140625,73.11000061035156,14.899999618530272,0.20592692164438617,-1.701658646205574,0.1773674443573722,0.7180549080584101,-0.5159852846793553,0.26244839499526834,-0.8554534167314146,-0.3249813492840421
2021-09-08,17353.5,252700,1790.699951171875,73.3904037475586,14.40999984741211,-0.10276779026372808,-0.31386354716462167,1.157092642400109,0.41547779711837096,-0.36289548520452897,0.2213258618553359,-0.9781734328507014,0.6121598032917037
2021-09-09,17369.25,241500,1797.4000244140625,73.78900146484375,13.9399995803833,0.05668788861889385,0.2474890752331475,1.6647098329645234,0.1382021606441525,-0.48608978510933115,0.21159239728609705,-1.008954768409289,0.65157277005765
2021-09-13,17355.30078125,241100,1792.0,73.52429962158203,14.029999732971191,-0.137781322649175,-0.3230990991767257,-1.2146182113080064,0.15072268511904902,-0.47666902307895087,0.4596646597718312,-0.804439329794336,0.7598446207506633
2021-09-14,17380.0,230400,1804.699951171875,73.54080200195312,13.579999923706056,0.11522999475389498,0.5290327147310626,0.0055186325603932985,-0.11559734318439474,-0.6389311976870827,0.4282596869127233,-0.7725973610854778,0.7392283475261612
2021-09-15,17519.44921875,388200,1792.4000244140625,73.65080261230469,13.729999542236328,0.8620663157015678,-0.6471637540459201,0.41143794717399446,-0.056647145761338225,1.3294141977598786,-0.16807455462702836,-0.9253307089290312,0.34214401167010433
2021-09-16,17629.5,503300,1754.5999755859375,73.43800354003906,14.40999984741211,0.6654447282709339,-1.8720071216042637,-0.9908446501027244,0.27331869953309446,2.7602794111355173,-0.44296552490775565,-0.9951735899619084,0.6983428171378759
2021-09-17,17585.150390625,508300,1749.4000244140625,73.56490325927734,15.229999542236328,-0.3327949178165362,-0.3196414279503673,0.4855233135405748,0.6536268194844104,2.3863246256899764,-0.39544198433992833,-1.0867851536774684,0.6591066666400904
2021-09-20,17396.900390625,339100,1761.800048828125,73.69609832763672,17.489999771118164,-1.2700025066529816,0.5291278261544273,0.5031985077540505,1.713168914541696,0.2039423903670965,-0.7680173829461433,-1.04623904472466,0.8144769987276195
2021-09-21,17562.0,363600,1776.0,73.65899658203125,16.520000457763672,1.0273515990620259,0.6107328501315956,-0.22712000303598595,1.1419243386523432,0.3605962531318989,-0.5832149054466825,-0.9622619597305738,0.8024584959192769
2021-09-22,17546.650390625,295200,1776.699951171875,73.7927017211914,16.489999771118164,-0.14585120408010005,-0.035167573362039274,0.5133419374176099,1.0532375473391826,-0.473411484126713,-0.5876848431859585,-1.043260700972484,0.968785380735972
2021-09-23,17822.94921875,320500,1747.699951171875,73.8749008178711,16.600000381469727,1.7297401666528185,-1.460994438839555,0.28956978236483655,1.0216759101394048,-0.2598988981402227,-1.1684916109557828,-0.6195166488532068,0.8166497019864492
2021-09-24,17853.19921875,360100,1749.699951171875,73.83999633789062,16.920000076293945,0.1463421701086957,0.028264239903471995,-0.2172210317681414,1.099406794771315,0.04431434337168321,-1.2781940978783006,-0.5966084821501986,0.866840673270551
2021-09-27,17855.099609375,295700,1750.0,73.81289672851562,18.049999237060547,-0.034344424024949034,-0.05399975386682078,-0.1835006135011825,1.5712703419759413,-0.6903500424190547,-1.2585952304484305,-0.6055874351603755,0.8774492504203147
2021-09-28,17748.599609375,398000,1735.800048828125,73.82530212402344,18.540000915527344,-0.7265660861932147,-0.7578826196715265,-0.012495558492727519,1.6930846072003105,0.1984878891722605,-1.1155633661355149,-0.5936327949324534,0.7921099257347995
2021-09-29,17711.30078125,562200,1721.5,74.16329956054688,18.84000015258789,-0.2856048299916255,-0.7684651088271603,1.393526828782232,1.705604634157744,1.597834123649217,-0.9938035591209428,0.09602598511400479,0.5262322184091639
2021-09-30,17618.150390625,378600,1755.300048828125,74.3219985961914,18.399999618530273,-0.6459312847810917,1.5766945454594044,0.6168889207329664,1.3748561690180738,-0.0452712047542384,-1.5690190110520204,0.1566761184222025,0.8398644285241247
2021-10-01,17532.05078125,305800,1757.0,74.25440216064453,17.209999084472656,-0.6033802258758139,0.013397020448236315,-0.35697481143327064,0.6752764908956365,-0.5970378627304723,-1.5929832629930278,-0.22543379276491748,0.9639175020879603
2021-10-04,17691.25,295800,1766.199951171875,74.152099609375,16.739999771118164,0.9812029312682111,0.37338482502229114,-0.5067723314405671,0.36487435066926366,-0.664184767019431,-1.403543050267765,-0.35797771645331217,0.7919038687207436
2021-10-05,17822.30078125,427000,1759.5999755859375,74.57279968261719,16.399999618530273,0.7925860012273186,-0.3852852885855735,1.741705244919978,0.13898473073764286,0.6463518796399075,-1.6445777799307473,0.145268428330135,0.6605113061876486
2021-10-06,17646.0,395800,1760.5,74.56320190429688,17.329999923706055,-1.1766257450997066,-0.025240413251484586,-0.10732977274236899,0.5607671004499903,0.21093356550117662,-1.6792580352802402,0.3431208048777931,0.6436433820706744
2021-10-07,17790.349609375,419900,1757.9000244140625,74.76000213623047,16.15999984741211,0.8797438619521856,-0.19356097022411137,0.7761345337367505,-0.09525166504380068,0.3448616254350019,-1.6653557319636174,0.5558998395174812,0.7027743840914155
2021-10-08,17895.19921875,324100,1756.300048828125,74.83000183105469,15.649999618530272,0.6216007600632919,-0.1455553705535661,0.23287573049177207,-0.4059151263176369,-0.569728582595938,-1.6525869120927847,0.5942573941512562,0.5226358699007982
2021-10-11,17945.94921875,375800,1754.5999755859375,75.30580139160156,16.09000015258789,0.27550244382850697,-0.15045252844969703,1.959274496204491,-0.23010705701639303,-0.13217940892988306,-1.6706330629103496,0.5365849860679787,0.4228084129221085
2021-10-12,17991.94921875,355600,1758.300048828125,75.40260314941406,15.850000381469728,0.24458379468840316,0.10973468808715822,0.3443185246374923,-0.4145225515663462,-0.2908645507548218,-1.6808320027912547,0.5334006697316274,0.52192058443187
2021-10-13,18161.75,506700,1793.699951171875,75.48390197753906,16.100000381469727,1.0214305676933522,1.6180899469124435,0.2781667294279894,-0.3459210128777521,1.2719787326277654,-0.9740378342284437,0.49526844812050297,0.46299121638381263
2021-10-14,18338.55078125,538700,1796.699951171875,75.3062973022461,15.770000457763672,1.0548955909453994,0.07289064848249936,-0.8189759867133678,-0.5535515677846456,1.373398697650054,-0.7377519473179006,0.3599256601666516,-0.5704397734152694
2021-10-18,18477.05078125,469900,1764.800048828125,75.00589752197266,17.18000030517578,0.808917959282833,-1.584288662166824,-1.3434932992331734,0.13115972632718464,0.5330392089013484,-1.0219969069460246,0.09120231397579036,0.4780636203466084
2021-10-19,18418.75,368200,1769.699951171875,75.2354965209961,17.3799991607666,-0.4057210160875183,0.16609147202045393,0.9105123013860804,0.2383653862842722,-0.46273496234706346,-0.8536623879214102,0.04180614594367165,0.47504556586244495
2021-10-20,18266.599609375,371300,1784.0999755859375,75.12010192871094,18.309999465942383,-0.9894486392966809,0.6172020762698474,-0.556712089320677,0.6768417057102378,-0.3892829346813638,-1.2479927263957957,0.5280662032618207,0.39538773223006807
2021-10-21,18178.099609375,365900,1781.199951171875,74.80919647216797,18.040000915527344,-0.5985735524805026,-0.20615774273273235,-1.3915394925131699,0.49555693929996314,-0.41432608816920613,-1.1917832624509064,0.9266651653003917,0.44776314596016165
2021-10-22,18114.900390625,324700,1795.5,74.86540222167969,17.549999237060547,-0.4423761913321905,0.608081450129529,0.17380528697270614,0.2151504751825721,-0.7237398144712928,-0.6279220708610358,0.8873105436497002,0.5456302020349959
2021-10-25,18125.400390625,418700,1806.0,74.99369812011719,17.610000610351562,0.01943117077334415,0.42486444647497423,0.4809624144455153,0.2284541418960408,0.07429444619789184,-0.6280734437496104,0.8987360100575732,0.5787059113717148
2021-10-26,18268.400390625,341400,1792.699951171875,75.08989715576172,16.75,0.8469455956778925,-0.6939371431610226,0.3434608719198625,-0.18628566911997116,-0.6135932980143279,-0.8146030861710376,0.91646939768157,0.5208978505298573
2021-10-27,18210.94921875,335200,1797.9000244140625,74.88890075683594,16.829999923706055,-0.40452708608112065,0.17657325323141998,-0.9227309465184225,-0.09994683684601337,-0.6556190345296058,-1.1025977226459158,1.035234202901428,0.4246363307053746
2021-10-28,17857.25,374200,1801.5999755859375,75.05000305175781,17.90999984741211,-2.2761840789215366,0.10544061316208683,0.6205106787784692,0.48773113886156144,-0.17130743658808795,-1.0728963731778687,0.7732047174751889,0.8275548048719044
2021-10-29,17671.650390625,336500,1783.0,74.79720306396484,17.43000030517578,-1.234207790977622,-0.9466080819270957,-1.1444348635963524,0.26262433778216443,-0.3586752775605561,-0.41042340830142926,1.223038394735234,1.0044863872468937
2021-11-01,17929.650390625,281200,1795.0999755859375,74.92829895019531,17.239999771118164,1.6013073842685137,0.5037627097335945,0.49340278615806893,0.16272138840283398,-0.7695170206378661,-0.17372174331972745,1.2865648576591993,1.0683053680361676
2021-11-02,17888.94921875,296400,1788.699951171875,74.82990264892578,17.059999465942383,-0.3048071590740157,-0.37071688827404314,-0.4861250237583943,0.060471002377637445,-0.5394080364304805,-0.23470678202029022,1.4841862358256226,1.221037706121245
2021-11-03,17829.19921875,331000,1763.5999755859375,74.71199798583984,16.1299991607666,-0.4267918390968186,-1.26425494472717,-0.5701088555136778,-0.4176533294577736,-0.11614724538781335,-0.017681047288687267,1.2730692479189614,1.7042858165194883
2021-11-04,17916.80078125,48500,1793.0,74.43550109863281,15.75,0.5107610244772728,1.330404715952162,-1.2510391248991612,-0.5746800399015899,-3.201801866598673,0.1517713429200597,1.0874562494330198,1.0035769373444992
2021-11-08,18068.55078125,338900,1827.4000244140625,74.19110107421875,16.34000015258789,0.9123726941916914,1.5394819755008995,-1.1171683312776461,-0.27158105801869215,0.34000786973675756,0.4794263124757235,0.6565397425295783,0.5790775555925778
2021-11-09,18044.25,270200,1830.199951171875,73.91850280761719,16.0,-0.19944431181201805,0.061035951615263116,-1.2425186262494865,-0.45808348907086693,-0.33270288275978044,0.527549248058018,0.6417235594252325,0.6117310069380271
2021-11-10,18017.19921875,261400,1847.5999755859375,74.17479705810547,16.309999465942383,-0.21700103088257477,0.7321239960815153,1.039888141724995,-0.30209997324355586,-0.3522199302891446,0.5089046609830169,0.385564410444556,1.1022117493272827
2021-11-11,17873.599609375,232100,1863.199951171875,74.40489959716797,16.350000381469727,-0.9561548972301482,0.6429132755471663,0.923601744671048,-0.2942742225569012,-0.6244740075557719,0.3853052319841379,0.04271107882103223,1.2398608246572127
2021-11-12,18102.75,249100,1867.9000244140625,74.32209777832031,15.220000267028809,1.4017928316804593,0.1446664706576385,-0.42202244932929894,-0.8608240495338838,-0.23114422618481256,0.020392740745968762,-0.1682067965519522,1.0739424555510508
2021-11-15,18109.44921875,280400,1866.0999755859375,74.33999633789062,15.470000267028809,-0.004381996275927522,-0.15008745031074983,0.01075063403177845,-0.7225775536573306,0.30380809290109717,0.034286843109721896,-0.024033067102950677,1.04907570841834
2021-11-16,17999.19921875,267400,1853.5999755859375,74.43509674072266,15.199999809265137,-0.740668283883856,-0.6371937051241975,0.3423442680154545,-0.8117858925269975,0.13466063595222444,0.6977614427563179,0.16440518219996886,0.3140068971653175
