Date,Close,High,Low,Open,Volume
2021-04-16,20.399999618530273,21.09000015258789,19.479999542236328,20.889999389648438,0
2021-04-19,22.489999771118164,23.110000610351562,19.809999465942383,20.399999618530273,0
2021-04-20,22.43000030517578,22.75,21.239999771118164,22.489999771118164,0
2021-04-22,23.030000686645508,23.610000610351562,22.43000030517578,22.43000030517578,0
2021-04-23,22.690000534057617,23.049999237060547,20.209999084472656,23.030000686645508,0
2021-04-26,23.5,23.559999465942383,22.6200008392334,22.690000534057617,0
2021-04-27,23.079999923706055,23.6299991607666,22.31999969482422,23.5,0
2021-04-28,22.579999923706055,23.110000610351562,20.969999313354492,23.079999923706055,0
2021-04-29,23.309999465942383,23.420000076293945,22.110000610351562,22.579999923706055,0
2021-04-30,23.030000686645508,23.770000457763672,22.600000381469727,23.309999465942383,0
2021-05-03,23.690000534057617,24.540000915527344,21.84000015258789,23.030000686645508,0
2021-05-04,23.010000228881836,23.690000534057617,22.18000030517578,23.690000534057617,0
2021-05-06,22.040000915527344,22.610000610351562,20.1200008392334,21.959999084472656,0
2021-05-07,20.81999969482422,22.040000915527344,20.309999465942383,22.040000915527344,0
2021-05-10,20.229999542236328,21.149999618530273,20.139999389648438,20.81999969482422,0
2021-05-12,20.079999923706055,20.90999984741211,18.360000610351562,19.829999923706055,0
2021-05-14,20.270000457763672,21.149999618530273,18.229999542236328,20.079999923706055,0
2021-05-17,19.610000610351562,20.43000030517578,18.360000610351562,20.270000457763672,0
2021-05-18,19.239999771118164,19.610000610351562,18.309999465942383,19.610000610351562,0
2021-05-19,19.31999969482422,19.56999969482422,17.229999542236328,19.239999771118164,0
2021-05-21,19.079999923706055,19.649999618530273,17.1299991607666,19.649999618530273,0
2021-05-24,19.1299991607666,19.889999389648438,18.719999313354492,19.079999923706055,0
2021-05-26,20.8700008392334,21.299999237060547,17.229999542236328,18.84000015258789,0
2021-05-27,19.90999984741211,21.31999969482422,18.350000381469727,20.8700008392334,0
2021-05-28,17.399999618530273,19.90999984741211,17.360000610351562,19.90999984741211,0
2021-06-01,17.389999389648438,17.959999084472656,15.3100004196167,16.889999389648438,0
2021-06-02,17.209999084472656,17.649999618530273,15.170000076293945,17.389999389648438,0
2021-06-03,15.75,17.209999084472656,14.149999618530273,17.209999084472656,0
2021-06-04,15.9399995803833,16.3799991607666,14.9399995803833,15.75,0
2021-06-07,15.569999694824219,15.9399995803833,14.739999771118164,15.9399995803833,0
2021-06-08,15.229999542236328,15.600000381469727,13.569999694824219,15.569999694824219,0
2021-06-09,14.75,15.739999771118164,11.949999809265137,15.229999542236328,0
2021-06-10,15.0,15.199999809265137,14.180000305175781,14.75,0
2021-06-11,14.100000381469727,15.0,13.9399995803833,15.0,0
2021-06-14,14.720000267028809,15.3100004196167,13.739999771118164,14.100000381469727,0
2021-06-15,14.609999656677246,15.15999984741211,13.279999732971191,14.720000267028809,0
2021-06-16,14.869999885559082,15.319999694824219,13.619999885559082,14.609999656677246,0
2021-06-17,15.289999961853027,16.049999237060547,14.529999732971191,14.869999885559082,0
2021-06-18,14.800000190734863,16.6200008392334,10.600000381469727,15.289999961853027,0
2021-06-21,15.0600004196167,16.459999084472656,14.380000114440918,14.800000190734863,0
2021-06-22,14.739999771118164,15.109999656677246,14.430000305175781,15.0600004196167,0
2021-06-23,15.369999885559082,15.539999961853027,13.630000114440918,14.739999771118164,0
2021-06-24,15.100000381469727,15.640000343322754,14.930000305175781,15.369999885559082,0
2021-06-25,13.369999885559082,15.270000457763672,13.279999732971191,15.100000381469727,0
2021-06-28,13.399999618530273,13.770000457763672,13.119999885559082,13.369999885559082,0
2021-06-29,13.0,13.399999618530273,12.899999618530273,13.399999618530273,0
2021-06-30,13.050000190734863,13.140000343322754,12.600000381469727,13.0,0
2021-07-01,12.84000015258789,13.279999732971191,12.329999923706055,13.050000190734863,0
2021-07-02,12.09000015258789,13.020000457763672,12.020000457763672,12.84000015258789,0
2021-07-06,12.279999732971191,12.359999656677246,11.289999961853027,12.069999694824219,0
2021-07-07,12.210000038146973,12.59000015258789,11.149999618530273,12.279999732971191,0
2021-07-08,13.5600004196167,14.010000228881836,12.0600004196167,12.210000038146973,0
2021-07-09,12.9399995803833,14.0,12.180000305175781,13.5600004196167,0
2021-07-12,12.989999771118164,13.609999656677246,11.8100004196167,12.9399995803833,0
2021-07-13,12.619999885559082,12.989999771118164,10.670000076293945,12.989999771118164,0
2021-07-14,12.59000015258789,12.960000038146973,10.489999771118164,12.619999885559082,0
2021-07-15,12.270000457763672,12.949999809265137,11.079999923706055,12.59000015258789,0
2021-07-16,11.710000038146973,12.369999885559082,11.630000114440918,12.270000457763672,0
2021-07-19,12.680000305175781,13.199999809265137,11.710000038146973,11.710000038146973,0
2021-07-20,13.210000038146973,14.09000015258789,11.789999961853027,12.680000305175781,0
2021-07-22,11.890000343322754,13.210000038146973,11.720000267028809,13.210000038146973,0
2021-07-23,11.760000228881836,12.119999885559082,11.569999694824219,11.890000343322754,0
2021-07-26,12.449999809265137,12.539999961853027,10.399999618530273,11.760000228881836,0
2021-07-27,13.229999542236328,13.529999732971191,12.100000381469727,12.449999809265137,0
2021-07-28,13.6899995803833,15.979999542236328,11.359999656677246,13.229999542236328,0
2021-07-29,12.949999809265137,13.6899995803833,12.4399995803833,13.6899995803833,0
2021-07-30,12.800000190734863,13.319999694824219,12.180000305175781,12.949999809265137,0
2021-08-02,12.8100004196167,13.09000015258789,11.520000457763672,12.800000190734863,0
2021-08-03,13.75,13.90999984741211,11.960000038146973,12.8100004196167,0
2021-08-04,13.210000038146973,14.0600004196167,12.649999618530273,13.75,0
2021-08-05,12.869999885559082,13.420000076293945,11.199999809265137,13.210000038146973,0
2021-08-06,12.609999656677246,13.15999984741211,11.640000343322754,12.869999885559082,0
2021-08-09,12.609999656677246,13.109999656677246,12.029999732971191,12.609999656677246,0
2021-08-10,12.710000038146973,13.069999694824219,9.979999542236328,12.609999656677246,0
2021-08-11,12.710000038146973,13.329999923706055,10.470000267028809,12.710000038146973,0
2021-08-12,12.369999885559082,12.819999694824219,11.359999656677246,12.710000038146973,0
2021-08-13,12.989999771118164,13.15999984741211,11.399999618530273,12.369999885559082,0
2021-08-16,13.460000038146973,13.65999984741211,11.380000114440918,12.989999771118164,0
2021-08-17,13.40999984741211,13.609999656677246,12.029999732971191,13.460000038146973,0
2021-08-18,12.90999984741211,13.40999984741211,11.119999885559082,13.40999984741211,0
2021-08-20,14.020000457763672,14.140000343322754,12.350000381469727,12.90999984741211,0
2021-08-23,13.6899995803833,14.4399995803833,12.729999542236328,14.020000457763672,0
2021-08-24,13.1899995803833,14.510000228881836,13.100000381469727,13.6899995803833,0
2021-08-25,13.5,13.970000267028809,12.270000457763672,13.1899995803833,0
2021-08-26,13.539999961853027,14.199999809265137,12.109999656677246,13.5,0
2021-08-27,13.40999984741211,13.760000228881836,12.9399995803833,13.539999961853027,0
2021-08-30,13.319999694824219,13.6899995803833,12.399999618530273,13.40999984741211,0
2021-08-31,14.520000457763672,14.770000457763672,12.640000343322754,13.319999694824219,0
2021-09-01,14.1899995803833,15.630000114440918,13.899999618530273,14.520000457763672,0
2021-09-02,14.239999771118164,14.390000343322754,13.609999656677246,14.1899995803833,0
2021-09-03,14.539999961853027,14.649999618530273,13.579999923706055,14.239999771118164,0
2021-09-06,15.109999656677246,15.279999732971191,14.0600004196167,14.539999961853027,0
2021-09-07,14.899999618530273,15.229999542236328,14.59000015258789,15.109999656677246,0
2021-09-08,14.40999984741211,15.0600004196167,12.489999771118164,14.899999618530273,0
2021-09-09,13.9399995803833,14.40999984741211,13.640000343322754,14.40999984741211,0
2021-09-13,14.029999732971191,14.779999732971191,11.920000076293945,13.9399995803833,0
2021-09-14,13.579999923706055,14.029999732971191,10.869999885559082,14.029999732971191,0
2021-09-15,13.729999542236328,13.880000114440918,12.369999885559082,13.579999923706055,0
2021-09-16,14.40999984741211,14.529999732971191,9.029999732971191,13.729999542236328,0
2021-09-17,15.229999542236328,15.649999618530273,12.140000343322754,14.40999984741211,0
2021-09-20,17.489999771118164,17.809999465942383,10.229999542236328,15.229999542236328,0
2021-09-21,16.520000457763672,18.0,13.0,17.489999771118164,0
2021-09-22,16.489999771118164,16.860000610351562,13.279999732971191,16.520000457763672,0
2021-09-23,16.600000381469727,16.940000534057617,10.3100004196167,16.489999771118164,0
2021-09-24,16.920000076293945,17.329999923706055,12.770000457763672,16.600000381469727,0
2021-09-27,18.049999237060547,18.139999389648438,13.520000457763672,16.920000076293945,0
2021-09-28,18.540000915527344,18.56999969482422,15.369999885559082,18.049999237060547,0
2021-09-29,18.84000015258789,19.43000030517578,16.760000228881836,18.540000915527344,0
2021-09-30,18.399999618530273,19.139999389648438,17.149999618530273,18.84000015258789,0
2021-10-01,17.209999084472656,19.079999923706055,17.0,18.399999618530273,0
2021-10-04,16.739999771118164,17.530000686645508,15.319999694824219,17.209999084472656,0
2021-10-05,16.399999618530273,17.1299991607666,16.299999237060547,16.739999771118164,0
2021-10-06,17.329999923706055,17.59000015258789,16.110000610351562,16.399999618530273,0
2021-10-07,16.15999984741211,17.329999923706055,14.449999809265137,17.329999923706055,0
2021-10-08,15.649999618530273,16.399999618530273,15.529999732971191,16.15999984741211,0
2021-10-11,16.09000015258789,16.40999984741211,12.229999542236328,15.649999618530273,0
2021-10-12,15.850000381469727,16.399999618530273,13.9399995803833,16.09000015258789,0
2021-10-13,16.100000381469727,16.219999313354492,13.380000114440918,15.850000381469727,0
2021-10-14,15.770000457763672,16.290000915527344,12.609999656677246,16.100000381469727,0
2021-10-18,17.18000030517578,17.31999969482422,14.15999984741211,15.770000457763672,0
2021-10-19,17.3799991607666,17.540000915527344,14.239999771118164,17.18000030517578,0
2021-10-20,18.309999465942383,18.860000610351562,15.229999542236328,17.3799991607666,0
2021-10-21,18.040000915527344,18.799999237060547,14.90999984741211,18.309999465942383,0
2021-10-22,17.549999237060547,18.040000915527344,14.359999656677246,18.040000915527344,0
2021-10-25,17.610000610351562,18.760000228881836,14.510000228881836,17.549999237060547,0
2021-10-26,16.75,17.729999542236328,16.649999618530273,17.610000610351562,0
2021-10-27,16.829999923706055,17.030000686645508,15.399999618530273,16.75,0
2021-10-28,17.90999984741211,18.43000030517578,16.809999465942383,16.829999923706055,0
2021-10-29,17.43000030517578,19.639999389648438,16.280000686645508,17.90999984741211,0
2021-11-01,17.239999771118164,18.100000381469727,15.380000114440918,17.43000030517578,0
2021-11-02,17.059999465942383,17.790000915527344,16.360000610351562,17.239999771118164,0
2021-11-03,16.1299991607666,17.059999465942383,15.699999809265137,17.059999465942383,0
2021-11-04,15.75,16.40999984741211,14.3100004196167,16.1299991607666,0
2021-11-08,16.34000015258789,16.93000030517578,13.989999771118164,15.75,0
2021-11-09,16.0,16.610000610351562,14.640000343322754,16.34000015258789,0
2021-11-10,16.309999465942383,16.68000030517578,15.140000343322754,16.0,0
2021-11-11,16.350000381469727,17.290000915527344,14.649999618530273,16.309999465942383,0
2021-11-12,15.220000267028809,16.350000381469727,14.649999618530273,16.350000381469727,0
2021-11-15,15.470000267028809,15.84000015258789,13.430000305175781,15.220000267028809,0
2021-11-16,15.199999809265137,15.680000305175781,13.579999923706055,15.470000267028809,0
2021-11-17,14.979999542236328,15.40999984741211,13.920000076293945,15.199999809265137,0
2021-11-18,14.859999656677246,16.149999618530273,12.079999923706055,14.979999542236328,0
2021-11-22,17.520000457763672,18.079999923706055,13.5600004196167,14.859999656677246,0
2021-11-23,18.020000457763672,20.020000457763672,16.790000915527344,17.520000457763672,0
2021-11-24,17.100000381469727,18.020000457763672,15.579999923706055,18.020000457763672,0
2021-11-25,16.65999984741211,18.06999969482422,16.0,17.100000381469727,0
2021-11-26,20.799999237060547,21.389999389648438,16.049999237060547,16.65999984741211,0
2021-11-29,20.829999923706055,23.81999969482422,18.889999389648438,20.799999237060547,0
2021-11-30,21.170000076293945,21.969999313354492,18.809999465942383,20.829999923706055,0
2021-12-01,19.450000762939453,21.170000076293945,18.93000030517578,21.170000076293945,0
2021-12-02,18.09000015258789,22.969999313354492,18.0,19.450000762939453,0
2021-12-03,18.450000762939453,18.829999923706055,17.209999084472656,18.09000015258789,0
2021-12-06,20.079999923706055,20.479999542236328,18.299999237060547,18.450000762939453,0
2021-12-07,18.459999084472656,20.079999923706055,18.239999771118164,20.079999923706055,0
2021-12-08,17.270000457763672,18.459999084472656,16.56999969482422,18.459999084472656,0
2021-12-09,16.600000381469727,17.43000030517578,15.539999961853027,17.270000457763672,0
2021-12-10,16.059999465942383,16.93000030517578,15.210000038146973,16.600000381469727,0
2021-12-13,16.56999969482422,16.860000610351562,14.680000305175781,16.059999465942383,0
2021-12-14,16.950000762939453,17.329999923706055,13.9399995803833,16.56999969482422,0
2021-12-15,17.219999313354492,17.709999084472656,15.770000457763672,16.950000762939453,0
2021-12-16,15.899999618530273,17.219999313354492,15.260000228881836,17.219999313354492,0
2021-12-17,16.34000015258789,16.90999984741211,13.760000228881836,15.899999618530273,0
2021-12-20,18.969999313354492,20.139999389648438,16.34000015258789,16.34000015258789,0
2021-12-21,17.540000915527344,18.969999313354492,16.6299991607666,18.969999313354492,0
2021-12-22,16.579999923706055,17.540000915527344,15.6899995803833,17.540000915527344,0
2021-12-23,15.829999923706055,16.579999923706055,15.680000305175781,16.579999923706055,0
2021-12-24,16.149999618530273,16.649999618530273,15.329999923706055,15.829999923706055,0
2021-12-27,17.1200008392334,17.280000686645508,15.260000228881836,16.149999618530273,0
2021-12-28,16.479999542236328,17.1200008392334,15.210000038146973,17.1200008392334,0
2021-12-29,16.239999771118164,16.860000610351562,15.800000190734863,16.479999542236328,0
2021-12-30,16.56999969482422,16.790000915527344,15.289999961853027,16.239999771118164,0
2021-12-31,16.219999313354492,16.770000457763672,15.399999618530273,16.56999969482422,0
2022-01-03,16.450000762939453,16.809999465942383,15.449999809265137,16.219999313354492,0
2022-01-04,16.1200008392334,16.68000030517578,15.710000038146973,16.450000762939453,0
2022-01-05,17.229999542236328,17.3799991607666,15.09000015258789,16.1200008392334,0
2022-01-06,17.979999542236328,18.420000076293945,16.399999618530273,17.229999542236328,0
2022-01-07,17.600000381469727,18.09000015258789,16.860000610351562,17.979999542236328,0
2022-01-10,17.68000030517578,18.389999389648438,15.84000015258789,17.600000381469727,0
2022-01-11,17.760000228881836,18.25,16.440000534057617,17.68000030517578,0
2022-01-12,17.18000030517578,17.93000030517578,16.549999237060547,17.760000228881836,0
2022-01-13,16.700000762939453,17.520000457763672,16.610000610351562,17.18000030517578,0
2022-01-14,16.559999465942383,17.100000381469727,15.34000015258789,16.700000762939453,0
2022-01-17,16.770000457763672,17.549999237060547,16.270000457763672,16.559999465942383,0
2022-01-18,17.780000686645508,17.8799991607666,16.770000457763672,16.770000457763672,0
2022-01-19,17.81999969482422,18.450000762939453,15.9399995803833,17.780000686645508,0
2022-01-20,17.790000915527344,18.450000762939453,17.31999969482422,17.81999969482422,0
2022-01-21,18.889999389648438,19.610000610351562,16.979999542236328,17.790000915527344,0
2022-01-24,22.829999923706055,23.899999618530273,18.889999389648438,18.889999389648438,0
2022-01-25,21.360000610351562,24.139999389648438,21.18000030517578,22.829999923706055,0
2022-01-27,21.06999969482422,23.8700008392334,20.440000534057617,21.360000610351562,0
2022-01-28,20.700000762939453,21.31999969482422,20.280000686645508,21.06999969482422,0
2022-01-31,21.950000762939453,22.110000610351562,20.700000762939453,20.700000762939453,0
2022-02-01,19.979999542236328,22.06999969482422,19.75,21.950000762939453,0
2022-02-02,18.649999618530273,19.979999542236328,18.549999237060547,19.979999542236328,0
2022-02-03,19.15999984741211,19.600000381469727,17.40999984741211,18.649999618530273,0
2022-02-04,18.899999618530273,19.780000686645508,18.600000381469727,19.15999984741211,0
2022-02-07,20.440000534057617,21.079999923706055,18.18000030517578,18.899999618530273,0
2022-02-08,19.68000030517578,20.940000534057617,19.559999465942383,20.440000534057617,0
2022-02-09,18.559999465942383,19.68000030517578,17.889999389648438,19.68000030517578,0
2022-02-10,17.709999084472656,18.93000030517578,16.799999237060547,18.559999465942383,0
2022-02-11,18.68000030517578,19.530000686645508,16.860000610351562,17.709999084472656,0
2022-02-14,22.979999542236328,23.540000915527344,18.68000030517578,18.68000030517578,0
2022-02-15,20.610000610351562,23.139999389648438,20.43000030517578,22.979999542236328,0
2022-02-16,20.59000015258789,21.020000457763672,19.350000381469727,20.610000610351562,0
2022-02-17,22.010000228881836,22.3700008392334,19.459999084472656,20.59000015258789,0
2022-02-18,22.170000076293945,23.209999084472656,21.639999389648438,22.010000228881836,0
2022-02-21,22.899999618530273,23.760000228881836,20.56999969482422,22.170000076293945,0
2022-02-22,26.65999984741211,27.81999969482422,22.899999618530273,22.899999618530273,0
2022-02-23,24.540000915527344,26.65999984741211,23.90999984741211,26.65999984741211,0
2022-02-24,31.979999542236328,33.970001220703125,24.540000915527344,24.540000915527344,0
2022-02-25,26.739999771118164,31.979999542236328,26.149999618530273,31.979999542236328,0
2022-02-28,28.56999969482422,29.790000915527344,26.739999771118164,26.739999771118164,0
2022-03-02,29.229999542236328,30.84000015258789,28.56999969482422,28.56999969482422,0
2022-03-03,28.15999984741211,29.229999542236328,27.219999313354492,29.229999542236328,0
2022-03-04,27.959999084472656,29.93000030517578,27.219999313354492,28.15999984741211,0
2022-03-07,29.329999923706055,30.280000686645508,27.959999084472656,27.959999084472656,0
2022-03-08,28.59000015258789,30.059999465942383,27.110000610351562,29.329999923706055,0
2022-03-09,27.469999313354492,28.59000015258789,27.309999465942383,28.59000015258789,0
2022-03-10,25.579999923706055,27.469999313354492,22.959999084472656,27.469999313354492,0
2022-03-11,25.350000381469727,25.8700008392334,24.579999923706055,25.579999923706055,0
2022-03-14,25.68000030517578,26.209999084472656,25.09000015258789,25.350000381469727,0
2022-03-15,26.729999542236328,27.540000915527344,23.65999984741211,25.68000030517578,0
2022-03-16,24.1200008392334,26.729999542236328,24.010000228881836,26.729999542236328,0
2022-03-17,22.610000610351562,24.1200008392334,20.770000457763672,24.1200008392334,0
2022-03-21,24.6200008392334,24.709999084472656,22.610000610351562,22.610000610351562,0
2022-03-22,24.06999969482422,25.15999984741211,23.760000228881836,24.6200008392334,0
2022-03-23,24.75,24.979999542236328,20.450000762939453,24.06999969482422,0
2022-03-24,23.93000030517578,25.530000686645508,23.809999465942383,24.75,0
2022-03-25,23.43000030517578,24.270000457763672,22.90999984741211,23.93000030517578,0
2022-03-28,22.610000610351562,24.209999084472656,19.59000015258789,23.43000030517578,0
2022-03-29,21.299999237060547,22.610000610351562,21.100000381469727,22.610000610351562,0
2022-03-30,20.610000610351562,21.299999237060547,19.729999542236328,21.299999237060547,0
2022-03-31,20.559999465942383,20.940000534057617,20.209999084472656,20.610000610351562,0
2022-04-01,18.43000030517578,20.860000610351562,18.1200008392334,20.559999465942383,0
2022-04-04,17.90999984741211,18.829999923706055,17.59000015258789,18.43000030517578,0
2022-04-05,18.489999771118164,18.6299991607666,16.790000915527344,17.90999984741211,0
2022-04-06,19.020000457763672,19.280000686645508,16.809999465942383,18.489999771118164,0
2022-04-07,19.0,19.489999771118164,17.719999313354492,19.020000457763672,0
2022-04-08,17.690000534057617,20.09000015258789,17.530000686645508,19.0,0
2022-04-11,18.270000457763672,19.149999618530273,16.639999389648438,17.690000534057617,0
