,Gold,USDINR,NIFTY50,Gold_Volume,USDINR_Volume,NIFTY50_Volume,NIFTY50_Ret,Gold_Ret,USDINR_Ret,Detrended_Vol,Corr_NIFTY50_Gold,Corr_NIFTY50_USDINR
2013-04-10,1558.300048828125,54.577999114990234,5558.7001953125,359.0,0.0,128600.0,1.2033190619597196,-1.905168007453109,0.05895473844968573,-0.337881405493292,-1.289469903192423,0.5130885152639106
2013-04-11,1564.300048828125,54.51300048828125,5594.0,1070.0,0.0,146800.0,0.6393581546217115,1.5378635583699698,-0.34177867036244847,0.36189321271174113,-1.282572819896581,-0.040192657377893876
2013-04-12,1501.0,54.29800033569336,5528.5498046875,881.0,0.0,127300.0,-1.3322305436592086,-2.6677447377595174,-1.051648510578375,0.03673585164954441,-0.1434208353366853,0.29395060734264516
2013-04-15,1360.5999755859375,54.51300048828125,5568.39990234375,1309.0,0.0,142900.0,0.732158045687182,-0.0002133983736774585,0.9810306939253169,0.3677340809133474,-0.8881159530376072,0.4061120882765787
2013-04-16,1386.800048828125,54.542999267578125,5688.9501953125,619.0,0.0,142700.0,2.282883429954344,3.752393847830664,0.10618128838340676,0.24535027132050036,-0.12274099170814487,0.4944595596493349
2013-04-17,1382.199951171875,54.14799880981445,5688.7001953125,92.0,0.0,154600.0,-0.05499699094199269,-1.5957957627596502,-1.9046056720293238,0.5464295563629633,-0.08670026214761364,0.835151777757301
2013-04-18,1392.0,54.20800018310547,5783.10009765625,57.0,0.0,149900.0,1.7425956271785972,0.7398585739815946,0.24951772360478017,0.36201867405663346,0.16594885594025524,0.953116923163308
2013-04-19,1395.300048828125,54.02299880981445,5783.10009765625,241.0,0.0,149900.0,-0.05020990925124964,-0.3348675877651211,-0.9145258098758459,0.3234614019900545,0.1618763840072295,0.9515238561677677
2013-04-22,1421.0,53.93299865722656,5834.39990234375,70.0,0.0,135100.0,0.9118215364311828,1.131399319162147,-0.464122845187933,-0.19871870618861784,0.3173579924384815,0.9262474609513626
2013-04-23,1408.5999755859375,54.13800048828125,5836.89990234375,334.0,0.0,132200.0,-0.0035435193863974823,-1.9249572663008987,0.9404025706791361,-0.2631461454094141,0.31992643683597927,0.8784708915569526
2013-04-24,1423.4000244140625,54.37799835205078,5836.89990234375,138.0,0.0,132200.0,-0.05020990925124964,1.3688738858454048,1.1022833605002267,-0.2724653896353767,0.31335658057160654,0.8646176411694871
2013-04-25,1461.800048828125,54.27299880981445,5916.2998046875,222.0,0.0,199600.0,1.42160729209878,1.1516782307484232,-0.5323887420605827,1.3900159853307121,0.5667025155783627,0.6948898954206026
2013-04-26,1453.5999755859375,54.21799850463867,5871.4501953125,976.0,0.0,141300.0,-0.8791311314120264,-2.2975408690682806,-0.2960705790367386,-0.1972522950047318,0.5682566342129852,0.7456375309645082
2013-04-29,1467.4000244140625,54.37300109863281,5904.10009765625,269.0,0.0,118900.0,0.5538572181799877,1.07375079884403,0.6988967890080678,-0.7361520340100987,0.589989049529604,0.8397439840816993
2013-04-30,1472.199951171875,54.22800064086914,5930.2001953125,534.0,0.0,153200.0,0.43027933002658697,-0.44073543284429134,-0.7220738550086385,0.1536518482548097,0.6597366660630554,0.8119152595966195
2013-05-01,1446.300048828125,53.79800033569336,5930.2001953125,131.0,0.0,153200.0,-0.05020990925124964,-1.4974184463718896,-2.082767269484299,0.1575458205397742,0.5966584068483936,1.2097293297886993
2013-05-02,1467.699951171875,53.65800094604492,5999.35009765625,244.0,0.0,162400.0,1.2126517480973538,2.3107642522564658,-0.7054527526951893,0.36598309816992636,0.8249914948927302,1.266926613712669
2013-05-03,1464.300048828125,53.80799865722656,5944.0,68.0,0.0,145800.0,-1.059878281719751,-1.2118790746127985,0.6826277868329766,-0.06166193296993527,0.9038686571509524,1.4929695082777146
2013-05-06,1468.0999755859375,53.779998779296875,5971.0498046875,33.0,0.0,110200.0,0.44438817792532065,0.34965939286838255,-0.1691731690184115,-0.9542177241314492,0.9219787508506507,1.485287314226459
2013-05-07,1449.0,54.17300033569336,6043.5498046875,91.0,0.0,136400.0,1.2644620209305135,-1.11783391328041,1.8372427032513268,-0.25912779318732526,1.0390849784183593,1.5228591087349377
2013-05-08,1473.9000244140625,54.12799835205078,6069.2998046875,81.0,0.0,122300.0,0.41293295499904004,2.1466530424154726,-0.2490418883229719,-0.61528921256189,1.1256040576842996,1.5044014173135043
2013-05-09,1468.800048828125,54.15800094604492,6050.14990234375,27.0,0.0,110000.0,-0.39445474904791694,-1.4610513548443,0.10720551749474251,-0.751017849640757,1.0984444705694545,1.452547988399304
2013-05-10,1436.800048828125,54.24800109863281,6094.75,569.0,0.0,111400.0,0.7498587106332792,-1.322596893636405,0.39172497651042715,-0.6381090856761266,0.610274019005189,1.1280978879504697
2013-05-13,1434.5,54.803001403808594,5980.4501953125,344.0,0.0,107900.0,-2.112489456122959,1.454977133490071,2.582510174530963,-0.714643768061422,1.5465906186919351,-0.42202127103204284
2013-05-14,1424.699951171875,54.827999114990234,5995.39990234375,72.0,0.0,119300.0,0.22175318325031126,-0.37446427756025347,0.08197520689264524,-0.2817075710810056,1.2197373426250397,-0.5726112036556302
2013-05-15,1396.5,54.79800033569336,6146.75,364.0,0.0,153900.0,2.6655603250835256,-0.9361559038807585,-0.17606342761158253,0.7716452533973688,0.28626191092862097,-0.7860958903983675
2013-05-16,1387.0999755859375,54.77799987792969,6169.89990234375,38.0,0.0,158600.0,0.3592774432003984,0.9429418034604635,-0.12919403940990273,0.9294099174183259,0.15805618729436002,-0.8975289456898848
2013-05-17,1364.9000244140625,54.77799987792969,6187.2998046875,50.0,0.0,147300.0,0.256558367774876,-0.6684999185609889,-0.035308908326529,0.5784268997385926,0.1804382924931238,-1.0266466597739707
2013-05-20,1384.300048828125,54.88800048828125,6156.89990234375,21.0,0.0,122300.0,-0.5867393304125028,2.1547616774549705,0.4806267633750346,-0.22054735008161566,-0.17951565737209826,-0.9956382482767906
2013-05-21,1377.800048828125,55.108001708984375,6114.10009765625,51.0,0.0,130600.0,-0.8100933960834922,-1.3410414743758885,0.9934677181567059,0.048551857385150714,-0.14954366255149007,-1.1015531121647908
2013-05-22,1367.5999755859375,55.40800094604492,6094.5,14.0,0.0,133800.0,-0.39997475303987495,-0.19429315675880374,1.3609577539944062,0.10972636096344054,-0.0610317924949682,-1.1701711347885486
2013-05-23,1392.0,55.65299987792969,5967.0498046875,58.0,0.0,198900.0,-2.352377681313204,1.7890919026006555,1.0993769249583067,1.6865701243716118,-1.2546282222180996,-1.2232655481589096
2013-05-24,1386.800048828125,55.70800018310547,5983.5498046875,2.0,0.0,161600.0,0.2505901647508885,-1.5267603704445858,0.21873239498365027,0.47518134226470987,-1.321296549992501,-1.382110401706432
2013-05-27,1386.800048828125,55.8129997253418,6083.14990234375,2.0,0.0,115100.0,1.7480999991756858,0.2664267064702802,0.44897852448309933,-0.8058874541227098,-1.3068578256359282,-1.2838971605512253
2013-05-28,1379.0999755859375,55.564998626708984,6111.25,55.0,0.0,139700.0,0.4518222977892139,-0.3968954006680783,-1.1806299348511342,-0.1925713918830844,-1.353854336430285,-1.2640286678301516
2013-05-29,1391.300048828125,56.108001708984375,6104.2998046875,168665.0,0.0,120200.0,-0.17416588033953603,1.023957087776567,2.465784162342932,-0.6374810698324451,-1.4576770628485083,-1.5479392253210469
2013-05-30,1411.5,56.29800033569336,6124.0498046875,45133.0,0.0,194100.0,0.301660742604707,0.3992467469233665,0.8341192347304064,1.2535122271167773,-1.7125007469771272,-1.3773754923595911
2013-05-31,1392.5999755859375,56.37799835205078,5985.9501953125,5997.0,0.0,175300.0,-2.5347759722414973,-1.9875759453604243,0.329882200338368,0.6644253387779449,-1.154779598652012,-1.0559531365382002
2013-06-03,1411.699951171875,56.573001861572266,5939.2998046875,1420.0,0.0,112100.0,-0.9024724930416953,1.9307061601088351,0.8527158985742513,-0.9690796697461909,-1.2926376679218827,-1.0394041516235875
2013-06-04,1397.0999755859375,56.667999267578125,5919.4501953125,930.0,0.0,114500.0,-0.4148772510487409,-1.711377916386532,0.3961907620786307,-0.8727029678310002,-1.117855095614871,-1.5285065647147225
2013-06-05,1398.4000244140625,56.4379997253418,5923.85009765625,1687.0,0.0,110200.0,0.03072832598885296,0.8067103253868526,-1.0812669187822377,-0.939187911821276,-1.3463010381491733,-1.3860904665799085
2013-06-06,1415.699951171875,56.722999572753906,5921.39990234375,782.0,0.0,114200.0,-0.09527496310734536,0.809499777174149,1.2601423934936526,-0.6379317972760197,-1.2824192137429085,-1.3741813522417532
2013-06-07,1383.0,56.8380012512207,5881.0,1163.0,0.0,118300.0,-0.7959630660913622,-2.541112011241439,0.48558279017297373,-0.4078620331822943,-0.8667177829656586,-1.3529700479873001
2013-06-10,1386.199951171875,56.8380012512207,5878.0,367.0,0.0,100100.0,-0.10579192442967564,1.8293611700203787,-0.035308908326529,-0.9142270956334271,-0.9150484475607418,-0.8212230142006168
2013-06-11,1377.0,56.8380012512207,5788.7998046875,482.0,0.0,180900.0,-1.7159450080708407,-0.639281719623811,-0.035308908326529,1.346865731862033,-0.7493756425684054,-0.5613755870335263
2013-06-12,1391.800048828125,56.8380012512207,5760.2001953125,514.0,0.0,140400.0,-0.5897205597445946,1.2358566291805855,-0.035308908326529,0.10641737907926467,-0.04368077239648583,-0.25779978643074647
2013-06-13,1377.5999755859375,57.827999114990234,5699.10009765625,458.0,0.0,142000.0,-1.211849310716169,-1.4924893162082213,3.8435309315688038,0.3146389771531918,0.17286568262270086,-0.4800049266753493
2013-06-14,1387.300048828125,57.99800109863281,5808.39990234375,90.0,0.0,124400.0,2.0191445033220914,1.230303639128184,0.7196452151416532,-0.060229957094294656,0.5892563868025915,-0.2566041567811017
2013-06-17,1382.800048828125,57.49800109863281,5850.0498046875,114.0,0.0,107200.0,0.728110549248804,-0.7315832495772684,-2.2620928755598073,-0.5812180854334305,0.584487232072356,-0.6103762267051093
2013-06-18,1366.5999755859375,58.10300064086914,5813.60009765625,346.0,0.0,117500.0,-0.7310488621908056,-0.6083299860192938,2.656658103898322,-0.26893363699176664,0.6092777697041345,-0.6401555880660332
2013-06-19,1373.5999755859375,58.8380012512207,5822.25,198.0,0.0,115500.0,0.11174591898183604,1.2033748487063822,3.197640647299394,-0.3462226556736723,0.6344327557825774,-0.4092067469375068
2013-06-20,1285.9000244140625,58.7130012512207,5655.89990234375,712.0,0.0,198400.0,-3.2078671909975314,-2.7579528256204533,-0.5822696546078223,1.8359877189727511,2.329113029411491,0.2152124191913493
2013-06-21,1291.5999755859375,59.56800079345703,5667.64990234375,456.0,0.0,182400.0,0.1758579608323298,2.7086330495928634,3.682874182579544,1.130713462710788,2.3564902905101954,0.44439170499795544
2013-06-24,1276.800048828125,59.268001556396484,5590.25,321.0,0.0,193500.0,-1.5480770286527834,-1.1363975764368437,-1.3338190895358875,1.1049222629205198,2.5029292190741987,0.7903595719923505
2013-06-25,1274.800048828125,59.80799865722656,5609.10009765625,953.0,0.0,196600.0,0.3164847698234959,0.7091787013295815,2.297302992973242,1.132632066221431,2.5466958800949233,1.1588603523660725
2013-06-26,1229.5999755859375,59.65800094604492,5588.7001953125,981.0,0.0,160100.0,-0.4471082339658858,-2.2822677679803114,-0.6811309438304692,0.14137235415233088,2.3432139169345536,1.0825763707660916
2013-06-27,1211.4000244140625,60.7130012512207,5682.35009765625,533.0,0.0,239000.0,1.7600308966195102,1.3311141437861815,3.8435309315688038,1.7841151696497697,1.9349590372373142,1.7828767688100844
2013-06-28,1223.800048828125,60.1879997253418,5842.2001953125,232.0,0.0,214400.0,2.97182993807606,1.7877620640408807,-2.2689105435574275,0.9295865947149302,2.0515803517434965,0.6562145282847262
2013-07-01,1255.9000244140625,59.5260009765625,5898.85009765625,150.0,0.0,144800.0,1.0009747204389963,1.118869437262286,-2.879697779440141,-0.7154525596971355,2.3072635502795307,0.3470977304573262
2013-07-02,1243.5999755859375,59.37799835205078,5857.5498046875,107.0,0.0,145700.0,-0.8155667762912829,-2.5460556611565917,-0.6755528810526974,-0.7463463895121504,2.305096322622422,0.4134712922280485
2013-07-03,1252.0999755859375,59.54800033569336,5770.89990234375,19.0,0.0,160500.0,-1.6736554019549934,1.1862848900412575,0.6999660878903998,-0.5094995081947201,2.0838440925895094,0.4280151811138972
2013-07-04,1252.0999755859375,60.21900177001953,5836.9501953125,19.0,0.0,151900.0,1.1894742710306163,-0.48551444864205323,2.846486424681039,-0.6084142527019719,2.1233628995829,0.6358060288123553
2013-07-05,1212.9000244140625,60.17499923706055,5867.89990234375,72.0,0.0,123600.0,0.5258598971399263,-2.2663611031625375,-0.22330341921168215,-1.1342017330619036,1.892763388737302,0.583288737512969
2013-07-08,1234.9000244140625,60.222999572753906,5811.5498046875,58.0,0.0,127600.0,-1.1013463118957043,3.5466166813164035,0.169758833600871,-0.9299793929677163,1.656712632123966,0.6196358209233557
2013-07-09,1245.9000244140625,60.6879997253418,5859.0,33.0,0.0,110400.0,0.8355836045738215,-0.649085379160953,1.942852595539778,-1.1919255024403104,1.7436570951718533,0.601355165011285
2013-07-10,1247.4000244140625,60.095001220703125,5816.7001953125,58.0,0.0,117500.0,-0.8395074362868866,-0.5463003185144718,-2.560670621722554,-0.9356850077544322,1.784542926744125,0.7558460862631804
2013-07-11,1280.0999755859375,59.88800048828125,5935.10009765625,18.0,0.0,120200.0,2.1448432965407758,1.75764814334158,-0.9227201175751389,-0.6108131686049706,1.9702199034465107,0.8996825793864824
2013-07-12,1277.800048828125,59.82699966430664,6009.0,6.0,0.0,127700.0,1.2977574831577856,-1.9719174180218897,-0.2974043624688533,-0.1748072071092028,1.9250078893111424,0.8084676619202266
2013-07-15,1283.800048828125,59.88399887084961,6030.7998046875,19.0,0.0,116300.0,0.3442630392966743,0.4616574775104616,0.2096014251029683,-0.43462460549738274,1.9336310026296406,0.9360080336972151
2013-07-16,1290.800048828125,59.80799865722656,5955.25,13.0,0.0,151200.0,-1.4234498747428408,0.053446066680585304,-0.3619133423107722,0.5929554197616408,1.7738827694930233,1.1648476739309976
2013-07-17,1277.9000244140625,59.292999267578125,5973.2998046875,11.0,0.0,191500.0,0.27945187499599944,-1.1032139429036856,-2.2594705201148444,1.6639678054413913,1.766122209589866,1.133210586868921
2013-07-18,1284.5999755859375,59.323001861572266,6038.0498046875,26.0,0.0,171700.0,1.1242429414947563,1.087931970354181,0.09479425483653656,1.0133121771159037,0.7728978978433823,1.0283867741186827
2013-07-19,1293.300048828125,59.737998962402344,6029.2001953125,9.0,0.0,163300.0,-0.20998139858853998,0.10811572078281857,1.7575644453611987,0.6384737648625309,0.741003559288914,1.019692538370196
2013-07-22,1336.4000244140625,59.33300018310547,6031.7998046875,18.0,0.0,115200.0,-0.0032520598707150303,1.8544702769295711,-1.7848401860735181,-0.6761545695652246,0.4124944443307555,0.8549075455753098
2013-07-23,1335.0999755859375,59.71799850463867,6077.7998046875,10.0,0.0,126500.0,0.7773768837796708,-2.405122941458587,1.6281023139719133,-0.3986822018153772,0.3974488777735535,0.9406805895175386
2013-07-24,1319.699951171875,59.757999420166016,5990.5,42.0,0.0,151900.0,-1.6262170165489458,-0.7574387032126877,0.1369023741480895,0.2074679216824712,0.40236215054726704,0.8395376260843223
2013-07-25,1329.0,59.12699890136719,5907.5,55.0,0.0,237100.0,-1.5700384207836986,1.3266602627049455,-2.765412074061488,2.0385135479491705,0.6495596564956106,0.6164979826366062
2013-07-26,1321.699951171875,58.95800018310547,5886.2001953125,66.0,0.0,174500.0,-0.4436779153449904,-0.8929395011585335,-0.7714503997743523,0.3362756295556615,0.6021742264836968,1.365705494762007
2013-07-29,1328.4000244140625,59.060001373291016,5831.64990234375,134359.0,0.0,173400.0,-1.0644381555638913,0.7524526335258093,0.4092500960340264,0.16353600880628216,0.3257667175047106,1.729210462827354
2013-07-30,1324.0,59.4119987487793,5755.0498046875,44769.0,0.0,181500.0,-1.490530978670883,-0.596834962156466,1.4929512905311688,0.27757107295220396,0.31975976209305856,1.3386595203061251
2013-07-31,1312.4000244140625,60.80799865722656,5742.0,6252.0,0.0,235500.0,-0.2974968605051675,-0.39078759922533923,3.8435309315688038,1.3886232145436097,0.4376138878164658,1.1621308343200312
